model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.39581844210624695,1.0,926,43
ft_0,val_base,val,forecast/mae,0.5085732936859131,1.2848650784932352,926,43
ft_1,val_base,val,forecast/mae,0.43562063574790955,1.1005566931895983,926,43
merged,val_base,val,forecast/mae,0.43789583444595337,1.1063047798273429,926,43
base,val_base,val,forecast/mse,0.5755837559700012,1.0,926,43
ft_0,val_base,val,forecast/mse,0.5586748123168945,0.9706229658538383,926,43
ft_1,val_base,val,forecast/mse,0.5870705246925354,1.0199567284576614,926,43
merged,val_base,val,forecast/mse,0.5259981751441956,0.9138516674393604,926,43
base,val_base,val,forecast/rmse,0.7586723640478815,1.0,926,43
ft_0,val_base,val,forecast/rmse,0.7474455246483817,0.9852019924126414,926,43
ft_1,val_base,val,forecast/rmse,0.7662052758187817,1.009929071003336,926,43
merged,val_base,val,forecast/rmse,0.7252573165051116,0.9559558919946884,926,43
base,val_0,val,forecast/mae,0.35905972123146057,1.0,403,43
ft_0,val_0,val,forecast/mae,0.30413705110549927,0.8470375069150223,403,43
ft_1,val_0,val,forecast/mae,0.43528854846954346,1.2123012488748175,403,43
merged,val_0,val,forecast/mae,0.29945239424705505,0.8339904938934076,403,43
base,val_0,val,forecast/mse,0.2280663400888443,1.0,403,43
ft_0,val_0,val,forecast/mse,0.16210801899433136,0.7107932671308771,403,43
ft_1,val_0,val,forecast/mse,0.3127255141735077,1.3712041595076416,403,43
merged,val_0,val,forecast/mse,0.15287011861801147,0.6702879458602274,403,43
base,val_0,val,forecast/rmse,0.47756291741386736,1.0,403,43
ft_0,val_0,val,forecast/rmse,0.4026264012634186,0.8430855633510024,403,43
ft_1,val_0,val,forecast/rmse,0.5592186640067619,1.1709842695389385,403,43
merged,val_0,val,forecast/rmse,0.39098608494166576,0.8187111492218897,403,43
base,val_1,val,forecast/mae,0.8454375267028809,1.0,403,43
ft_0,val_1,val,forecast/mae,0.7729063630104065,0.9142087245933612,403,43
ft_1,val_1,val,forecast/mae,0.3584582209587097,0.4239913768160491,403,43
merged,val_1,val,forecast/mae,0.4895798861980438,0.5790846404788239,403,43
base,val_1,val,forecast/mse,1.1104967594146729,1.0,403,43
ft_0,val_1,val,forecast/mse,0.9660544395446777,0.8699299942611911,403,43
ft_1,val_1,val,forecast/mse,0.22148242592811584,0.19944445947312453,403,43
merged,val_1,val,forecast/mse,0.4125843346118927,0.37153132696160235,403,43
base,val_1,val,forecast/rmse,1.0538011004998395,1.0,403,43
ft_0,val_1,val,forecast/rmse,0.9828806842870998,0.9327003775388917,403,43
ft_1,val_1,val,forecast/rmse,0.47061919417732617,0.4465920503917692,403,43
merged,val_1,val,forecast/rmse,0.6423272799841937,0.6095336963299095,403,43
base,test,test,forecast/mae,0.6437703967094421,1.0,3365,43
ft_0,test,test,forecast/mae,0.45708221197128296,0.7100081244922193,3365,43
ft_1,test,test,forecast/mae,0.42227649688720703,0.6559427072844984,3365,43
merged,test,test,forecast/mae,0.38151246309280396,0.5926219426100684,3365,43
standard,test,test,forecast/mae,0.2570023238658905,0.3992142620715835,3365,43
base,test,test,forecast/mse,0.7693294286727905,1.0,3365,43
ft_0,test,test,forecast/mse,0.3128759562969208,0.4066865826732757,3365,43
ft_1,test,test,forecast/mse,0.28359267115592957,0.3686231938964947,3365,43
merged,test,test,forecast/mse,0.21853742003440857,0.2840622129994671,3365,43
standard,test,test,forecast/mse,0.13126033544540405,0.17061655326489714,3365,43
base,test,test,forecast/rmse,0.8771142620393255,1.0,3365,43
ft_0,test,test,forecast/rmse,0.5593531588334161,0.6377198308609163,3365,43
ft_1,test,test,forecast/rmse,0.5325341971704066,0.607143470603526,3365,43
merged,test,test,forecast/rmse,0.46747986056557406,0.5329748708893011,3365,43
standard,test,test,forecast/rmse,0.3622986826437602,0.4130575665266249,3365,43
